id_municipio,grupo,alvo_alfabetizado
2205573,2,0.7674418604651163
2205581,1,0.45454545454545453
2205607,2,1.0
2205706,2,0.521311475409836
2205805,1,0.5528846153846154
2205854,1,0.5588235294117647
2205904,2,0.8235294117647058
2205953,1,0.8992805755395683
2206001,2,0.8095238095238095
2206050,2,0.6046511627906976
2206100,1,0.5225225225225225
2206209,1,0.60790273556231
2206407,2,0.4180327868852459
2206506,2,0.9770114942528736
2206605,2,0.5739130434782609
2206654,1,0.19444444444444445
2206670,1,0.4025974025974026
2206696,1,0.6547619047619048
2206704,2,0.3958333333333333
2206720,2,0.5234375
2206803,1,0.45569620253164556
2206902,2,0.8928571428571429
2206951,2,0.8214285714285714
2207009,3,0.7270029673590505
2207207,2,1.0
2207306,2,0.453125
2207405,3,0.7222222222222222
2207504,1,0.4666666666666667
2207553,2,0.5
2207603,2,0.47863247863247865
2207702,3,0.38738127544097695
2207751,1,0.6428571428571429
2207777,2,0.6304347826086957
2207801,2,0.5042372881355932
2207850,2,0.9
2207900,2,0.42779291553133514
2207959,2,0.49206349206349204
2208007,3,0.5511363636363636
2208106,2,0.6176470588235294
2208205,2,0.583756345177665
2208304,1,0.8248730964467005
2208403,3,0.5480769230769231
2208502,1,0.36129032258064514
2208551,1,0.6428571428571429
2208601,2,0.48
2208650,2,0.6741573033707865
2208700,1,0.8051948051948052
2208809,2,0.3167701863354037
2208858,1,0.9242424242424242
2208874,2,0.5483870967741935
2208908,3,0.8494623655913979
2209005,2,0.417910447761194
2209104,2,0.9814814814814815
2209153,2,0.6818181818181818
2209203,1,0.62
2209302,2,0.5588235294117647
2209351,2,0.675
2209377,2,0.5227272727272727
2209401,2,0.5625
2209500,2,0.8536585365853658
2209559,2,0.6666666666666666
2209658,2,0.3684210526315789
2209708,2,0.6461538461538462
2209807,2,0.6415094339622641
2209872,2,0.4444444444444444
2209906,2,0.94
