id_municipio,grupo,alvo_alfabetizado
4104253,4,0.5797101449275363
4104402,5,0.8562091503267973
4104600,5,0.7832512315270936
4104709,4,0.6666666666666666
4104907,4,0.746384872080089
4105409,4,0.7112068965517241
4105904,5,0.7843137254901961
4106456,5,0.6282051282051282
4106506,4,0.7475083056478405
4106555,5,0.8793103448275862
4106605,4,0.7344398340248963
4106704,4,0.7142857142857143
4106852,5,0.9444444444444444
4107124,2,0.8333333333333334
4107157,5,0.7432432432432432
4107405,5,0.8636363636363636
4107652,4,0.6481195260175168
4107751,5,0.7717391304347826
4107900,4,0.7425149700598802
4108403,4,0.7617675312199808
4108452,5,0.7804878048780488
4108650,2,0.9047619047619048
4109906,5,0.5238095238095238
4111001,5,0.8
4111308,4,0.4
4111506,5,0.7237354085603113
4111555,5,0.7710843373493976
4112009,4,0.7931818181818182
4112405,5,0.8111111111111111
4112702,5,0.6136363636363636
4112801,5,0.8545454545454545
4113403,5,0.8974358974358975
4113700,4,0.7356514453288647
4114104,4,0.6242603550295858
4114203,4,0.8170731707317073
4114351,5,0.7096774193548387
4114401,5,0.6686746987951807
4114609,4,0.7647951441578149
4114906,5,0.8518518518518519
4115002,4,0.7558139534883721
4116109,5,0.7830188679245284
4116901,4,0.7478260869565218
4117214,5,0.7962962962962963
4117297,5,0.9714285714285714
4117800,5,0.6946564885496184
4118709,5,0.8433734939759037
4118857,5,0.7
4119251,5,0.9705882352941176
4119608,5,0.7342857142857143
4119707,5,0.8
4120200,4,0.7192982456140351
4120606,5,0.8251028806584362
4120705,5,0.9042553191489362
4121307,5,0.8571428571428571
4121703,4,0.8106312292358804
4121802,4,0.8601398601398601
4122156,5,0.7434782608695653
4122206,4,0.6173120728929385
4122800,5,0.9310344827586207
4123006,4,0.7738095238095238
4123204,5,0.8
4123709,5,0.7476635514018691
4123824,5,0.8571428571428571
4124806,5,0.8731343283582089
4125407,4,0.7611940298507462
4125704,5,0.781437125748503
4126009,5,0.8823529411764706
4126207,5,0.8314606741573034
4126504,4,0.6090225563909775
4126801,4,0.610738255033557
4127601,5,0.6859504132231405
4128534,5,0.7692307692307693
4128609,4,0.6770833333333334
4128625,5,0.7045454545454546
4200309,4,0.7169811320754716
4200408,5,0.7066666666666667
4200705,5,0.4824561403508772
4201257,5,0.7096774193548387
4201505,4,0.7950819672131147
4201901,5,0.765625
4201950,4,0.5126050420168067
4202081,5,0.5555555555555556
4202206,4,0.7024793388429752
4202438,5,0.2765957446808511
4202909,4,0.6620689655172414
4203154,2,0.5866666666666667
4203709,4,0.43037974683544306
4203808,4,0.7810858143607706
4203907,5,0.6996466431095406
4204103,5,0.5869565217391305
4204202,4,0.592168452161064
4204905,5,0.6617647058823529
4205159,5,0.7894736842105263
4205175,2,0.65625
4205704,4,0.7543859649122807
4205803,4,0.6739130434782609
4206108,5,0.7051282051282052
4206207,5,0.6578947368421053
4206702,4,0.6266666666666667
4207205,5,0.45045045045045046
4207577,5,0.9696969696969697
4207650,5,0.896551724137931
4207684,5,0.7796610169491526
4207908,4,0.7984496124031008
4208500,5,0.7248322147651006
4208609,5,0.775
4208807,5,0.5960264900662252
4209607,5,0.6975308641975309
4210605,4,0.7660550458715596
4211108,5,0.5462962962962963
4211306,4,0.5286236297198539
4211504,5,0.5462962962962963
4211603,4,0.743421052631579
4211801,5,0.8305084745762712
4212239,5,0.8387096774193549
4212700,4,0.6710526315789473
4213153,4,0.90625
4213203,4,0.702247191011236
4213500,4,0.6274509803921569
4213708,5,0.6285714285714286
4213807,5,0.7181818181818181
4215307,4,0.6818181818181818
4215604,5,0.8648648648648649
4216107,4,0.7922077922077922
4216305,4,0.6967509025270758
4216800,5,0.5945945945945946
4217303,4,0.8285714285714286
4217402,4,0.7452471482889734
4217808,4,0.7159090909090909
4218202,4,0.7540603248259861
4218251,5,0.4444444444444444
4218905,5,0.7610619469026548
4218954,5,0.3488372093023256
4219002,5,0.7083333333333334
4219101,4,0.525
4219507,4,0.7070484581497798
4300109,5,0.5740740740740741
4300406,5,0.45109780439121755
4300901,5,0.4
4301800,5,0.5581395348837209
4301875,5,0.265625
4302352,5,0.5029239766081871
4303004,5,0.4031620553359684
4303806,5,0.6458333333333334
4304002,5,0.4642857142857143
4304309,5,0.5660377358490566
4304358,5,0.3854166666666667
4304663,5,0.3112033195020747
4304705,4,0.46617915904936014
4304903,5,0.7738095238095238
4305108,4,0.4375
4305124,5,0.3902439024390244
4305173,5,0.4268292682926829
4305355,5,0.5124223602484472
4305801,5,0.49523809523809526
4305900,5,0.44155844155844154
4306007,5,0.5689655172413793
4306056,5,0.6307692307692307
4306304,5,0.6097560975609756
4306502,5,0.44761904761904764
4307005,4,0.4682454251883746
4308003,5,0.8285714285714286
4309407,4,0.49583333333333335
4309803,5,0.6
4310439,5,0.6078431372549019
4311205,5,0.4166666666666667
4311304,5,0.5225563909774437
4311403,5,0.4829467939972715
4312252,5,0.5647058823529412
4312500,5,0.4076923076923077
4312708,4,0.4485294117647059
4312757,5,0.6470588235294118
4313060,5,0.45491803278688525
4313375,4,0.6470588235294118
4313490,5,0.37142857142857144
4313805,5,0.7191011235955056
4313904,5,0.5497076023391813
4314001,4,0.6530612244897959
4314035,5,0.5416666666666666
4314050,4,0.37898089171974525
4314159,5,0.4666666666666667
4314209,5,0.35294117647058826
4314472,5,0.43902439024390244
4315909,5,0.5362318840579711
4316204,5,0.75
4316451,5,0.5866666666666667
4316600,5,0.5375
4316709,5,0.42857142857142855
4316758,5,0.46835443037974683
4317400,5,0.5994897959183674
4317707,5,0.5463917525773195
4318481,5,0.4375
4319505,5,0.44019138755980863
4319901,4,0.4467312348668281
4320263,5,0.7647058823529411
4320859,5,0.22033898305084745
4320909,4,0.46808510638297873
4321105,5,0.5227272727272727
4321303,5,0.26548672566371684
4321329,5,0.8292682926829268
4321469,5,0.696969696969697
4321667,5,0.5350877192982456
4321709,5,0.4225941422594142
4321857,5,0.6428571428571429
4322327,5,0.6153846153846154
4322509,5,0.41899441340782123
4322533,5,0.5652173913043478
4322608,5,0.6119096509240246
4323002,4,0.3781443298969072
4323101,5,0.7027027027027027
5000807,4,0.8
5001508,5,0.5234375
5001904,4,0.5264797507788161
5002209,4,0.5904522613065326
5002308,4,0.6132596685082873
5002902,5,0.5478260869565217
5003207,4,0.3848
5003256,4,0.5476718403547672
5003488,2,0.4019607843137255
5003751,4,0.5738636363636364
5004106,4,0.6580645161290323
5004809,1,0.4462809917355372
5005400,4,0.4722222222222222
5005681,4,0.4895397489539749
5005806,2,0.6174863387978142
5006200,4,0.6972477064220184
5006259,4,0.7848101265822784
5007208,4,0.5272407732864675
5007505,4,0.5
5007950,1,0.5668449197860963
5008305,4,0.8298653610771114
5008404,5,0.5434782608695652
5100250,4,0.7168949771689498
5101407,4,0.6266318537859008
5101902,4,0.6912442396313364
5102637,4,0.6713735558408216
5102694,4,0.7808219178082192
5103056,4,0.6619718309859155
5103205,4,0.6422976501305483
5103858,4,0.6
5104526,4,0.5973154362416108
5105002,5,0.7477477477477478
5105101,5,0.5974358974358974
5105507,2,0.475
5105606,4,0.5254237288135594
5106000,5,0.6567164179104478
5106109,2,0.8067226890756303
5106240,4,0.5821596244131455
5106257,4,0.4489795918367347
5106273,4,0.6938775510204082
5106299,5,0.7974683544303798
5106455,4,0.9016393442622951
5106505,2,0.38544474393531
5107248,4,0.9368421052631579
5107743,4,0.7380952380952381
5108055,4,0.6181818181818182
5108352,5,0.23809523809523808
5201405,4,0.6935217471095614
5202155,5,0.6881720430107527
5202502,4,0.9012345679012346
5202601,5,0.9375
5203559,4,0.8617886178861789
5204557,4,0.6086956521739131
5204656,5,0.8181818181818182
5204706,4,0.8194444444444444
5204953,4,0.8297872340425532
5205000,5,0.8586956521739131
5205109,4,0.768664563617245
5205901,5,0.8217821782178217
5206404,5,0.7899159663865546
5206503,5,0.7272727272727273
5206602,4,0.7272727272727273
5207600,5,1.0
5207907,2,0.6666666666666666
5208103,5,0.8666666666666667
5208400,4,0.6836158192090396
5208806,4,0.8070519098922625
5208905,5,0.875
5209408,4,0.6458333333333334
5209937,5,0.8695652173913043
5210109,4,0.7406015037593985
5210562,5,0.7763157894736842
5211206,4,0.8565891472868217
5211800,4,0.8434782608695652
5211909,4,0.7018308631211857
5212055,5,1.0
5213053,5,0.8
5213707,5,0.75
5214101,4,1.0
5214861,5,0.8775510204081632
5215702,4,0.8107344632768362
5216403,5,0.6824324324324325
5217104,5,0.7211538461538461
5217203,4,0.6974789915966386
5218508,4,0.8014705882352942
5218805,4,0.8980815347721822
5218904,4,0.8786407766990292
5219209,5,0.8571428571428571
5219506,5,1.0
5219704,4,0.958904109589041
5220504,4,0.6666666666666666
5221007,5,0.75
5221700,5,0.9772727272727273
5221858,4,0.6427889207258835
5222005,4,0.8954248366013072
5222203,4,0.7868852459016393
